0	0	0
1	0	0.922881
2	0	0.923957
3	0	0.951816
4	0	0.972534
5	0	0.938958
6	0	1.00923
7	0	0.93113
8	0	0.911058
9	0	0.910875
10	0	0.929588
11	0	1.05833
12	0	0.921461
13	0	0.917741
14	0	0.922582
15	0	0.919818
16	0	0.918612
17	0	0.905979
18	0	0.910415
19	0	0.908634
20	0	0.90314
21	0	0.913975
22	0	0.913484
23	0	0.916383
24	0	0.97115
25	0	0.917754
26	0	0.917147
27	0	0.951233
28	0	0.950804
29	0	0.9078
30	0	0.926054
31	0	0.926085
32	0	0.921571
33	0	0.919731
34	0	0.920102
35	0	0.913785
36	0	0.914909
37	0	0.921243
38	0	0.908809
39	0	0.902911
40	0	0.911843
41	0	0.905958
42	0	0.927396
43	0	0.926741
44	0	0.929808
45	0	0.923971
46	0	0.917545
47	0	0.909944
48	0	0.927281
49	0	0.938691
50	0	1.09627
51	0	1.149
52	0	0.918613
53	0	0.99039
54	0	0.931663
55	0	0.905518
56	0	0.985601
57	0	0.928704
58	0	0.923264
59	0	0.921253
60	0	0.919474
61	0	1.13711
62	0	0.915951
63	0	0.925904
64	0	0.924809
65	0	0.93161
66	0	0.926598
67	0	0.928469
68	0	0.933038
69	0	0.930892
70	0	0.934501
71	0	0.915715
72	0	0.911335
73	0	0.985658
74	0	0.970059
75	0	0.953477
76	0	0.99437
77	0	0.91818
78	0	0.918962
79	0	0.920462
80	0	0.921043
81	0	0.917567
82	0	0.922329
83	0	0.911811
84	0	0.920216
85	0	0.987147
86	0	0.912097
87	0	0.919581
88	0	0.916784
89	0	0.917596
90	0	0.918953
91	0	0.921524
92	0	0.9225
93	0	0.91758
94	0	0.914186
95	0	0.909401
96	0	0.911016
97	0	0.91643
98	0	0.91457
99	0	0.908762
100	0	0.912528
101	0	0.914705
102	0	0.907616
103	0	0.919622
104	0	0.922138
105	0	0.910291
106	0	0.915721
107	0	0.918216
108	0	0.961054
109	0	0.919966
110	0	0.924389
111	0	0.927671
112	0	0.910066
113	0	0.9484
114	0	0.919248
115	0	0.91472
116	0	0.906574
117	0	0.912337
118	0	0.912708
119	0	0.922268
120	0	0.914183
121	0	0.919386
122	0	0.907167
123	0	0.916142
124	0	0.907056
125	0	0.918923
126	0	0.916831
127	0	0.918379
128	0	0.915481
129	0	0.906905
130	0	0.91168
131	0	0.914771
132	0	0.918614
133	0	0.925809
134	0	0.907382
135	0	0.911601
136	0	0.920014
137	0	0.928947
138	0	0.932166
139	0	0.905333
140	0	0.9485
141	0	0.918958
142	0	0.931691
143	0	0.919175
144	0	0.944545
145	0	1.02387
146	0	0.92272
147	0	0.980325
148	0	0.942724
149	0	0.950012
150	0	0.958615
151	0	0.954527
152	0	0.914773
153	0	0.926521
154	0	0.928296
155	0	0.932758
156	0	1.00555
157	0	0.929796
158	0	0.900446
159	0	0.89964
160	0	0.909771
161	0	0.909742
162	0	0.909593
163	0	0.919362
164	0	0.92203
165	0	0.909316
166	0	0.925474
167	0	0.910466
168	0	0.906139
169	0	0.91605
170	0	0.912549
171	0	0.923762
172	0	1.00866
173	0	0.943633
174	0	1.01509
175	0	1.02141
176	0	1.0211
177	0	1.06587
178	0	0.964657
179	0	0.980515
180	0	0.939426
181	0	0.983338
182	0	0.947526
183	0	1.00318
184	0	0.967519
185	0	0.962029
186	0	0.9666
187	0	0.981464
188	0	0.99744
189	0	0.913627
190	0	0.920598
191	0	0.92193
192	0	0.934703
193	0	1.04072
194	0	0.917873
195	0	0.909647
196	0	0.916328
197	0	0.912459
198	0	0.912114
199	0	0.943517
200	0	0.943667
201	0	0.963381
202	0	0.947062
203	0	0.926143
204	0	0.910901
205	0	0.915392
206	0	0.911069
207	0	0.921442
208	0	0.911394
209	0	0.93025
210	0	0.951193
211	0	0.964895
212	0	0.934519
213	0	0.937937
214	0	0.999825
215	0	0.978258
216	0	0.987511
217	0	0.919627
218	0	0.96993
219	0	0.910763
220	0	0.915276
221	0	0.915888
222	0	0.9115
223	0	0.912428
224	0	0.915453
225	0	0.923559
226	0	0.910791
227	0	0.910241
228	0	0.906809
229	0	0.915421
230	0	0.931042
231	0	0.924853
232	0	0.923414
233	0	0.929154
234	0	0.939228
235	0	0.91669
236	0	0.95107
237	0	0.974199
238	0	0.935746
239	0	0.968196
240	0	0.910751
241	0	0.917741
242	0	0.924048
243	0	0.952787
244	0	0.929855
